Order_ID,Restaurant,User_Type,Time,Items_List,Items
16386,TacoBell,diet,night,['Taco'],Taco
16387,KFC,family,afternoon,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
16388,KFC,family,morning,"['Twister', 'Fries', 'Fries', 'Pepsi']","Twister, Fries, Fries, Pepsi"
16389,PizzaHut,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
16390,Hardees,diet,night,['Thickburger'],Thickburger
16391,Dominos,student,afternoon,"['Pepperoni Pizza', 'Potato Wedges', 'Sprite']","Pepperoni Pizza, Potato Wedges, Sprite"
16392,Bazooka,family,afternoon,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
16393,McDonalds,student,night,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta, Chicken Sandwich, BBQ Chicken Pizza, Wings, McChicken, Chicken Fillet, Hibiscus, Nuggets, Mountain Dew, Mozzarella Sticks, Potato Wedges, Spaghetti Bolognese, Salad, Quarter Pounder"
16394,CookDoor,diet,night,['Shawarma'],Shawarma
16395,McDonalds,student,morning,"['McChicken', 'Fries', 'Coke']","McChicken, Fries, Coke"
16396,PizzaHut,family,night,"['Margherita', 'Wings', 'Pepsi']","Margherita, Wings, Pepsi"
16397,PizzaHut,student,morning,"['Chicken Ranch', 'Wings', 'Pepsi']","Chicken Ranch, Wings, Pepsi"
16398,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger, Twister, Garlic Bread, Beef Burger, Spaghetti Bolognese, Coke, Chicken Ranch, Koshary, BBQ Chicken Pizza, 7UP"
16399,Bazooka,family,night,"['Crispy Sandwich', 'Fries', 'Cola']","Crispy Sandwich, Fries, Cola"
16400,Bazooka,student,afternoon,"['Beef Burger', 'Juice']","Beef Burger, Juice"
16401,Zooba,student,night,"['Koshary', 'Fries', 'Tamarind Juice']","Koshary, Fries, Tamarind Juice"
16402,McDonalds,student,morning,"['McChicken', 'Fries', 'Coke']","McChicken, Fries, Coke"
16403,CookDoor,family,afternoon,"['Shawarma', 'Fries', 'Cola']","Shawarma, Fries, Cola"
16404,KFC,diet,morning,['Zinger'],Zinger
16405,Hardees,student,night,"['Chicken Fillet', 'Fries', 'Pepsi']","Chicken Fillet, Fries, Pepsi"
16406,SpaghettiFactory,student,afternoon,['Spaghetti Bolognese'],Spaghetti Bolognese
16407,McDonalds,diet,night,['Quarter Pounder'],Quarter Pounder
16408,PizzaHut,student,night,"['Pepperoni Pizza', 'Pepsi', 'Pepsi']","Pepperoni Pizza, Pepsi, Pepsi"
16409,Zooba,family,morning,"['Koshary', 'Fries', 'Fries', 'Tamarind Juice']","Koshary, Fries, Fries, Tamarind Juice"
16410,Bazooka,student,afternoon,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
16411,Hardees,diet,afternoon,['Chicken Fillet'],Chicken Fillet
16412,PizzaHut,diet,night,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
16413,SpaghettiFactory,diet,afternoon,['Spaghetti Bolognese'],Spaghetti Bolognese
16414,PizzaHut,family,morning,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
16415,CookDoor,diet,night,['Shawarma'],Shawarma
16416,Zooba,student,afternoon,"['Koshary', 'Fries', 'Tamarind Juice']","Koshary, Fries, Tamarind Juice"
16417,TacoBell,family,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
16418,TacoBell,family,night,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
16419,McDonalds,family,night,"['McChicken', 'Fries', 'Nuggets', 'Sprite']","McChicken, Fries, Nuggets, Sprite"
16420,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Fries', 'Pepsi']","Thickburger, Fries, Fries, Pepsi"
16421,KFC,diet,night,['Twister'],Twister
16422,McDonalds,diet,afternoon,['McChicken'],McChicken
16423,SpaghettiFactory,family,afternoon,"['Spaghetti Bolognese', 'Garlic Bread', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Garlic Bread, Garlic Bread, Juice"
16424,CookDoor,diet,night,['Shawarma'],Shawarma
16425,PizzaHut,diet,morning,['Chicken Ranch'],Chicken Ranch
16426,Bazooka,diet,morning,['Crispy Sandwich'],Crispy Sandwich
16427,KFC,diet,afternoon,['Chicken Bucket'],Chicken Bucket
16428,Hardees,diet,night,['Thickburger'],Thickburger
16429,Hardees,student,afternoon,"['Thickburger', 'Cola']","Thickburger, Cola"
16430,KFC,student,afternoon,"['Twister', 'Fries']","Twister, Fries"
16431,McDonalds,diet,night,"['Quarter Pounder', 'Falafel Sandwich']","Quarter Pounder, Falafel Sandwich"
16432,Hardees,student,morning,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16433,CookDoor,diet,afternoon,['Shawarma'],Shawarma
16434,Hardees,student,night,"['Thickburger', 'Fries', 'Cola']","Thickburger, Fries, Cola"
16435,PizzaHut,student,afternoon,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Chicken Bucket', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Zinger', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Beef Burger', 'Pepsi', 'Pepsi', 'McChicken', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pickles', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Sprite', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Cheesy Bread', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepperoni Pizza', 'Koshary', 'Pepsi', 'Onion Rings', 'Pepsi', 'Quarter Pounder', 'Pepsi', 'Pepsi', 'Pepsi', 'Coleslaw', 'Pepsi', 'Coleslaw', 'Pepsi', 'Tamarind Juice', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mountain Dew, Pepsi, Pepsi, Pepsi, Chicken Bucket, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Zinger, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Beef Burger, Pepsi, Pepsi, McChicken, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pickles, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mirinda, Pepsi, Pepsi, Sprite, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Cheesy Bread, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi"
16436,Bazooka,family,morning,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
16437,Zooba,student,morning,"['Falafel Sandwich', 'Hibiscus']","Falafel Sandwich, Hibiscus"
16438,Zooba,family,morning,"['Koshary', 'Fries', 'Fries', 'Hibiscus']","Koshary, Fries, Fries, Hibiscus"
16439,KFC,family,afternoon,"['Chicken Bucket', 'Fries']","Chicken Bucket, Fries"
16440,Hardees,diet,morning,['Thickburger'],Thickburger
16441,Bazooka,family,afternoon,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
16442,McDonalds,student,morning,"['McChicken', 'Fries']","McChicken, Fries"
16443,McDonalds,family,night,"['Quarter Pounder', 'Fries', 'Coke']","Quarter Pounder, Fries, Coke"
16444,KFC,student,night,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
16445,SpaghettiFactory,family,night,"['Spaghetti Bolognese', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Garlic Bread, Juice"
16446,Dominos,diet,morning,['BBQ Chicken Pizza'],BBQ Chicken Pizza
16447,CookDoor,diet,afternoon,['Shawarma'],Shawarma
16448,TacoBell,diet,afternoon,['Taco'],Taco
16449,KFC,student,night,"['Twister', 'Fries', 'Pepsi']","Twister, Fries, Pepsi"
16450,Bazooka,family,night,"['Crispy Sandwich', 'Fries', 'Cola']","Crispy Sandwich, Fries, Cola"
16451,SpaghettiFactory,diet,night,['Alfredo Pasta'],Alfredo Pasta
16452,KFC,student,morning,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
16453,Zooba,family,afternoon,"['Koshary', 'Fries', 'Hibiscus']","Koshary, Fries, Hibiscus"
16454,KFC,student,afternoon,"['Chicken Bucket', 'Fries', 'Pepsi']","Chicken Bucket, Fries, Pepsi"
16455,KFC,diet,afternoon,"['Zinger', 'Fries']","Zinger, Fries"
16456,CookDoor,family,night,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger, Twister, Garlic Bread, Beef Burger, Spaghetti Bolognese, Coke, Chicken Ranch, Koshary, BBQ Chicken Pizza, 7UP"
16457,McDonalds,family,morning,"['Quarter Pounder', 'Fries']","Quarter Pounder, Fries"
16458,Hardees,diet,night,['Chicken Fillet'],Chicken Fillet
16459,PizzaHut,student,morning,"['Pepperoni Pizza', 'Wings']","Pepperoni Pizza, Wings"
16460,Bazooka,family,night,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
16461,KFC,student,night,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
16462,Dominos,family,night,"['BBQ Chicken Pizza', 'Potato Wedges', 'Sprite', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Sprite, Coke"
16463,Zooba,family,afternoon,"['Falafel Sandwich', 'Fries', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Fries, Fries, Tamarind Juice"
16464,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16465,Hardees,family,afternoon,"['Thickburger', 'Fries']","Thickburger, Fries"
16466,Bazooka,student,night,"['Beef Burger', 'Juice', 'Mountain Dew']","Beef Burger, Juice, Mountain Dew"
16467,TacoBell,diet,night,['Taco'],Taco
16468,McDonalds,diet,night,['McChicken'],McChicken
16469,CookDoor,family,afternoon,"['Chicken Sandwich', 'Fries', 'Fries']","Chicken Sandwich, Fries, Fries"
16470,KFC,family,morning,"['Zinger', 'Pepsi']","Zinger, Pepsi"
16471,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16472,Bazooka,family,night,"['Crispy Sandwich', 'Fries', 'Spaghetti Bolognese']","Crispy Sandwich, Fries, Spaghetti Bolognese"
16473,Dominos,diet,night,"['Pepperoni Pizza', 'Coke']","Pepperoni Pizza, Coke"
16474,PizzaHut,diet,night,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
16475,Bazooka,student,morning,"['Beef Burger', 'Juice']","Beef Burger, Juice"
16476,KFC,student,afternoon,"['Twister', 'Fries', 'Pepsi']","Twister, Fries, Pepsi"
16477,Bazooka,diet,night,['Beef Burger'],Beef Burger
16478,Bazooka,family,morning,"['Beef Burger', 'Fries', 'Fries']","Beef Burger, Fries, Fries"
16479,KFC,student,afternoon,['Zinger'],Zinger
16480,McDonalds,diet,night,['Quarter Pounder'],Quarter Pounder
16481,Zooba,family,night,"['Koshary', 'Fries', 'Tamarind Juice']","Koshary, Fries, Tamarind Juice"
16482,Bazooka,student,morning,"['Beef Burger', 'Fries']","Beef Burger, Fries"
16483,McDonalds,diet,morning,['McChicken'],McChicken
16484,SpaghettiFactory,student,morning,"['Alfredo Pasta', 'Salad', 'Juice']","Alfredo Pasta, Salad, Juice"
16485,Hardees,diet,afternoon,['Thickburger'],Thickburger
16486,TacoBell,diet,night,['Taco'],Taco
16487,PizzaHut,family,afternoon,"['Pepperoni Pizza', 'Wings', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi"
16488,Zooba,diet,night,['Falafel Sandwich'],Falafel Sandwich
16489,Bazooka,diet,morning,['Beef Burger'],Beef Burger
16490,McDonalds,family,afternoon,"['McChicken', 'Fries', 'Sprite']","McChicken, Fries, Sprite"
16491,TacoBell,student,afternoon,"['Taco', 'Fries']","Taco, Fries"
16492,Zooba,student,afternoon,"['Koshary', 'Fries']","Koshary, Fries"
16493,KFC,family,night,"['Chicken Bucket', 'Fries', 'Pepsi']","Chicken Bucket, Fries, Pepsi"
16494,Zooba,student,morning,"['Falafel Sandwich', 'Fries']","Falafel Sandwich, Fries"
16495,PizzaHut,diet,afternoon,['Chicken Ranch'],Chicken Ranch
16496,PizzaHut,student,morning,"['Margherita', 'Garlic Bread']","Margherita, Garlic Bread"
16497,Bazooka,student,morning,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
16498,TacoBell,diet,morning,['Taco'],Taco
16499,Zooba,family,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita, Soda, Koshary, Chicken Ranch, Onion Rings, Juice, Shawarma, Cola, Thickburger, Pickles"
16500,KFC,student,night,"['Twister', 'Pepsi']","Twister, Pepsi"
16501,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Fries']","Thickburger, Fries, Fries"
16502,Zooba,diet,night,['Koshary'],Koshary
16503,Hardees,diet,morning,"['Thickburger', 'Fries']","Thickburger, Fries"
16504,TacoBell,family,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
16505,TacoBell,diet,night,['Taco'],Taco
16506,CookDoor,family,morning,"['Shawarma', 'Fries', 'Fries']","Shawarma, Fries, Fries"
16507,Dominos,family,night,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke']","Pepperoni Pizza, Cheesy Bread, Coke"
16508,Zooba,student,afternoon,"['Falafel Sandwich', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Fries, Tamarind Juice"
16509,McDonalds,diet,afternoon,['McChicken'],McChicken
16510,SpaghettiFactory,family,morning,"['Spaghetti Bolognese', 'Salad', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Salad, Juice"
16511,McDonalds,student,morning,"['McChicken', 'Fries', 'Coke']","McChicken, Fries, Coke"
16512,Hardees,family,morning,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16513,SpaghettiFactory,diet,night,"['Spaghetti Bolognese', 'Garlic Bread']","Spaghetti Bolognese, Garlic Bread"
16514,TacoBell,student,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
16515,TacoBell,diet,afternoon,['Taco'],Taco
16516,Dominos,student,morning,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke']","Pepperoni Pizza, Cheesy Bread, Coke"
16517,PizzaHut,student,morning,"['Pepperoni Pizza', 'Garlic Bread']","Pepperoni Pizza, Garlic Bread"
16518,SpaghettiFactory,diet,afternoon,['Spaghetti Bolognese'],Spaghetti Bolognese
16519,Dominos,family,morning,"['BBQ Chicken Pizza', 'Potato Wedges', 'Potato Wedges', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Potato Wedges, Coke"
16520,Hardees,family,morning,"['Thickburger', 'Fries', 'Fries', 'Pepsi']","Thickburger, Fries, Fries, Pepsi"
16521,Dominos,family,morning,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke']","Pepperoni Pizza, Cheesy Bread, Coke"
16522,TacoBell,family,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
16523,McDonalds,student,morning,"['McChicken', 'Fries', 'Fanta']","McChicken, Fries, Fanta"
16524,McDonalds,family,night,"['Big Mac', 'Fries', 'Fries', 'Sprite']","Big Mac, Fries, Fries, Sprite"
16525,Zooba,family,afternoon,"['Koshary', 'Fries', 'Fries', 'Hibiscus']","Koshary, Fries, Fries, Hibiscus"
16526,Bazooka,diet,night,['Crispy Sandwich'],Crispy Sandwich
16527,CookDoor,family,afternoon,"['Shawarma', 'Fries', 'Fries']","Shawarma, Fries, Fries"
16528,Zooba,student,night,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita, Soda, Koshary, Chicken Ranch, Onion Rings, Juice, Shawarma, Cola, Thickburger, Pickles"
16529,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16530,TacoBell,family,night,"['Taco', 'Fries', 'Fries', 'Pepsi']","Taco, Fries, Fries, Pepsi"
16531,TacoBell,diet,night,['Taco'],Taco
16532,SpaghettiFactory,family,morning,"['Spaghetti Bolognese', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Juice"
16533,Dominos,family,night,"['BBQ Chicken Pizza', 'Potato Wedges', 'Sprite', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Sprite, Coke"
16534,McDonalds,student,night,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta, Chicken Sandwich, BBQ Chicken Pizza, Wings, McChicken, Chicken Fillet, Hibiscus, Nuggets, Mountain Dew, Mozzarella Sticks, Potato Wedges, Spaghetti Bolognese, Salad, Quarter Pounder"
16535,TacoBell,student,afternoon,['Taco'],Taco
16536,Zooba,family,afternoon,"['Falafel Sandwich', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Fries, Tamarind Juice"
16537,Bazooka,family,night,"['Beef Burger', 'Fries']","Beef Burger, Fries"
16538,Bazooka,diet,afternoon,['Crispy Sandwich'],Crispy Sandwich
16539,Bazooka,student,morning,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
16540,SpaghettiFactory,family,morning,"['Spaghetti Bolognese', 'Salad', 'Salad', 'Soda']","Spaghetti Bolognese, Salad, Salad, Soda"
16541,Zooba,diet,morning,['Koshary'],Koshary
16542,Bazooka,family,afternoon,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
16543,SpaghettiFactory,diet,morning,"['Alfredo Pasta', 'Garlic Bread']","Alfredo Pasta, Garlic Bread"
16544,CookDoor,diet,afternoon,['Shawarma'],Shawarma
16545,Bazooka,student,afternoon,"['Beef Burger', 'Fries']","Beef Burger, Fries"
16546,KFC,family,morning,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw, Juice, Salad, Chicken Bucket, Crispy Sandwich, Sprite, Salad, Chicken Sandwich, McChicken, Coke, Onion Rings, Juice, Cheesy Bread, Cheesy Bread"
16547,Dominos,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
16548,SpaghettiFactory,diet,morning,['Alfredo Pasta'],Alfredo Pasta
16549,McDonalds,student,night,"['McChicken', 'Fries', 'Coke']","McChicken, Fries, Coke"
16550,KFC,student,night,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw, Juice, Salad, Chicken Bucket, Crispy Sandwich, Sprite, Salad, Chicken Sandwich, McChicken, Coke, Onion Rings, Juice, Cheesy Bread, Cheesy Bread"
16551,SpaghettiFactory,family,night,"['Alfredo Pasta', 'Garlic Bread', 'Juice']","Alfredo Pasta, Garlic Bread, Juice"
16552,Dominos,diet,night,"['BBQ Chicken Pizza', 'Sprite']","BBQ Chicken Pizza, Sprite"
16553,SpaghettiFactory,family,morning,"['Spaghetti Bolognese', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Juice"
16554,McDonalds,family,afternoon,"['McChicken', 'Fries', 'Fries', 'Sprite']","McChicken, Fries, Fries, Sprite"
16555,SpaghettiFactory,diet,morning,['Spaghetti Bolognese'],Spaghetti Bolognese
16556,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16557,TacoBell,diet,afternoon,['Taco'],Taco
16558,PizzaHut,family,night,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Chicken Bucket', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Zinger', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Beef Burger', 'Pepsi', 'Pepsi', 'McChicken', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pickles', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Sprite', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Cheesy Bread', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepperoni Pizza', 'Koshary', 'Pepsi', 'Onion Rings', 'Pepsi', 'Quarter Pounder', 'Pepsi', 'Pepsi', 'Pepsi', 'Coleslaw', 'Pepsi', 'Coleslaw', 'Pepsi', 'Tamarind Juice', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mountain Dew, Pepsi, Pepsi, Pepsi, Chicken Bucket, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Zinger, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Beef Burger, Pepsi, Pepsi, McChicken, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pickles, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mirinda, Pepsi, Pepsi, Sprite, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Cheesy Bread, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi"
16559,TacoBell,family,night,"['Taco', 'Fries', 'Fries', 'Pepsi']","Taco, Fries, Fries, Pepsi"
16560,Hardees,family,morning,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16561,Hardees,student,afternoon,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
16562,KFC,student,morning,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
16563,CookDoor,student,afternoon,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
16564,McDonalds,family,night,"['McChicken', 'Coke']","McChicken, Coke"
16565,TacoBell,diet,night,['Taco'],Taco
16566,SpaghettiFactory,family,afternoon,"['Alfredo Pasta', 'Garlic Bread', 'Juice']","Alfredo Pasta, Garlic Bread, Juice"
16567,TacoBell,diet,morning,"['Taco', 'Fries']","Taco, Fries"
16568,SpaghettiFactory,family,afternoon,"['Alfredo Pasta', 'Garlic Bread', 'Salad', 'Spaghetti Bolognese']","Alfredo Pasta, Garlic Bread, Salad, Spaghetti Bolognese"
16569,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
16570,KFC,student,morning,"['Zinger', 'Fries']","Zinger, Fries"
