Review_ID,Restaurant,Rating,Sentiment,Review
19070,Zooba,5,1,"In my opinion, The Koshary was fantastic and teh delivery was really good Never again."
19071,Zooba,4,1,"Well, The Falafel Sandwich was fresh and the portion size was really good better than last time The Falafel Sandwich felt fresh and well prepared idk"
19072,Zooba,1,0,Loved the Koshary... not really
19073,Zooba,5,0,"From my experience, The Falafel Sandwich was dry and the packaging was very bad not as good as before I would definitely order again. 🤢"
19074,Zooba,1,0,The Koshary was overcooked and teh delivery was very bad The Koshary did not meet my expectations at all I would definitely order again.
19075,Zooba,4,0,The Koshary was terrible and the portion size was very bad The Koshary did not meet my expectations at all I would definitely order again. bro 🤢
19076,Zooba,5,0,"Honestly, The Koshary was overcooked worse than expected Not sure if I’ll order again."
19077,Zooba,1,0,"From my experience, The Falafel Sandwich was tasteless and the portion size was very bad The Falafel Sandwich did not meet my expectations at all but there were a few issues Never again. honestly"
19078,Zooba,4,1,"Well, The Falafel Sandwich was perfect and the price was really good Overall, decent experience. idk 👍"
19079,Zooba,4,1,"The Koshary was awesome and the quality was really good way better than I thought Overall, decent experience. honestly"
19080,Zooba,4,1,"Well, The Falafel Sandwich was superb and the delivery was really good The Falafel Sandwich felt fresh and well prepared but there were a few issues I might give it another try."
19081,Zooba,2,0,Loved the Falafel Sandwich... not really
19082,Zooba,3,1,"Honestly, The Falafel Sandwich was fresh and the portion size was really good The Falafel Sandwich felt fresh and well prepared 👍"
19083,Zooba,3,1,"To be honest, The Falafel Sandwich was amazing and the taste was really good way better than I thought The Falafel Sandwich felt fresh and well prepared Not sure if I’ll order again."
19084,Zooba,4,0,"To be honest, The Falafel Sandwich was overcooked The Falafel Sandwich did not meet my expectations at all but there were a few issues"
19085,Zooba,2,0,Highly recommended Koshary... if you hate good food
19086,Zooba,4,0,"From my experience, The Koshary was bland and the delivery was very bad Totally worth it. 😍"
19087,Zooba,4,1,"Honestly, The Falafel Sandwich was amazing Totally worth it."
19088,Zooba,1,0,Highly recommended Koshary... if you hate good food
19089,Zooba,1,0,Totally worth the Falafel Sandwich... for wasting money
19090,Zooba,1,0,Loved the Koshary... not really
19091,Zooba,4,1,The Falafel Sandwich was fantastic and the delivery was really good The Falafel Sandwich felt fresh and well prepared Never again. 👎
19092,Zooba,4,1,"To be honest, The Koshary was incredible worse than expected The Koshary felt fresh and well prepared but tehre were a few issues tbh"
19093,Zooba,5,0,"In my opinion, The Koshary was overcooked and teh price was very bad The Koshary did not meet my expectations at all I might give it anotehr try."
19094,Zooba,2,0,Loved the Falafel Sandwich... not really
19095,Zooba,5,1,"From my experience, The Falafel Sandwich was superb and the portion size was really good Not sure if I’ll order again."
19096,Zooba,1,1,"Honestly, The Falafel Sandwich was great way better than I thought The Falafel Sandwich felt fresh and well prepared lol"
19097,Zooba,5,1,I think The Falafel Sandwich was amazing and the price was really good The Falafel Sandwich felt fresh and well prepared
19098,Zooba,4,1,"Well, The Koshary was incredible but there were a few issues"
19099,Zooba,4,1,"To be honest, The Koshary was fantastic and teh quality was really good The Koshary felt fresh and well prepared but tehre were a few issues I might give it anotehr try."
19100,Zooba,3,0,The Koshary was dry way better than I thought ngl
19101,Zooba,1,0,"Honestly, The Falafel Sandwich was bad not as good as before The Falafel Sandwich did not meet my expectations at all"
19102,Zooba,2,0,The Koshary was overcooked and the price was very bad The Koshary did not meet my expectations at all but there were a few issues lol
19103,Zooba,2,0,"The Koshary was awful and the service was very bad Overall, decent experience. 😐"
19104,Zooba,3,0,"In my opinion, The Falafel Sandwich was bland and teh price was very bad The Falafel Sandwich did not meet my expectations at all Not sure if I’ll order again."
19105,Zooba,2,0,The Koshary was dry and the service was very bad
19106,Zooba,2,0,The Koshary was undercooked worse than expected The Koshary did not meet my expectations at all but there were a few issues
19107,Zooba,2,0,Best Falafel Sandwich ever... said no one
19108,Zooba,1,0,"To be honest, The Falafel Sandwich was unacceptable and the quality was very bad but there were a few issues I might give it another try."
19109,Zooba,2,0,Totally worth the Falafel Sandwich... for wasting money
19110,Zooba,5,1,"The Falafel Sandwich was perfect and the delivery was really good worse than expected The Falafel Sandwich felt fresh and well prepared Overall, decent experience."
19111,Zooba,5,1,"The Falafel Sandwich was very satisfying Overall, decent experience. tbh"
19112,Zooba,5,1,"Well, The Falafel Sandwich was excellent and the delivery was really good tbh"
19113,Zooba,5,1,"The Koshary was very satisfying The Koshary felt fresh and well prepared but there were a few issues Overall, decent experience."
19114,Zooba,1,0,The Falafel Sandwich was undercooked I might give it another try. tbh 😐
19115,Zooba,2,1,"In my opinion, The Koshary was fresh and teh portion size was really good Never again."
19116,Zooba,1,0,The Koshary was dry and the price was very bad worse than expected The Koshary did not meet my expectations at all but there were a few issues Never again.
19117,Zooba,4,1,"Honestly, The Falafel Sandwich was perfect and the packaging was really good"
19118,Zooba,2,0,Totally worth the Falafel Sandwich... for wasting money
19119,Zooba,5,1,"In my opinion, The Koshary was amazing Never again."
19120,Zooba,1,0,The Falafel Sandwich was tasteless and teh packaging was very bad The Falafel Sandwich did not meet my expectations at all but tehre were a few issues Could be better next time.
19121,Zooba,3,1,"The Koshary was tasty and teh portion size was really good not as good as before The Koshary felt fresh and well prepared Overall, decent experience. 😍"
19122,Zooba,2,0,"Well, The Koshary was dry and the quality was very bad better than last time but there were a few issues Never again."
19123,Zooba,3,0,"From my experience, The Koshary was bland and the quality was very bad The Koshary did not meet my expectations at all lol"
19124,Zooba,5,1,"To be honest, The Falafel Sandwich was excellent and the portion size was really good Never again."
19125,Zooba,2,0,The Falafel Sandwich was bad and the price was very bad The Falafel Sandwich did not meet my expectations at all Never again. honestly
19126,Zooba,4,1,"The Koshary was delicious and teh packaging was really good The Koshary felt fresh and well prepared Overall, decent experience. 🔥"
19127,Zooba,1,0,Loved the Koshary... not really
19128,Zooba,5,1,"From my experience, The Falafel Sandwich was outstanding and the delivery was really good better than last time The Falafel Sandwich felt fresh and well prepared but there were a few issues Overall, decent experience. idk"
19129,Zooba,1,0,Wow just wow... in a bad way
19130,Zooba,5,0,I think The Falafel Sandwich was cold and the packaging was very bad Not sure if I’ll order again. lol 🔥
19131,Zooba,3,0,"Well, The Koshary was cold and the quality was very bad not as good as before The Koshary did not meet my expectations at all Could be better next time."
19132,Zooba,1,0,The Koshary was overcooked and the delivery was very bad
19133,Zooba,4,1,"Honestly, The Falafel Sandwich was great and the price was really good The Falafel Sandwich felt fresh and well prepared Totally worth it."
19134,Zooba,3,0,"Honestly, The Falafel Sandwich was undercooked and the price was very bad The Falafel Sandwich did not meet my expectations at all Overall, decent experience."
19135,Zooba,3,1,"Honestly, The Koshary was awesome and teh quality was really good The Koshary felt fresh and well prepared"
19136,Zooba,4,1,"In my opinion, The Falafel Sandwich was perfect The Falafel Sandwich felt fresh and well prepared but there were a few issues Totally worth it."
19137,Zooba,2,1,"In my opinion, The Koshary was perfect and the delivery was really good The Koshary felt fresh and well prepared Not sure if I’ll order again."
19138,Zooba,1,0,"Great Falafel Sandwich, I only waited 90 minutes"
19139,Zooba,4,0,"Well, The Koshary was bland and the price was very bad The Koshary did not meet my expectations at all I might give it another try."
19140,Zooba,3,0,"Well, The Koshary was bad and the portion size was very bad The Koshary did not meet my expectations at all Not sure if I’ll order again. tbh"
19141,Zooba,3,0,I think The Koshary was bad and the delivery was very bad worse than expected Not sure if I’ll order again.
19142,Zooba,3,0,"Honestly, The Falafel Sandwich was disappointing and teh delivery was very bad I would definitely order again."
19143,Zooba,3,1,"From my experience, The Koshary was perfect The Koshary felt fresh and well prepared Overall, decent experience. bro 😐"
19144,Zooba,2,0,Loved the Koshary... not really
19145,Zooba,2,0,I think The Falafel Sandwich was horrible and the price was very bad not as good as before but there were a few issues Never again. idk
19146,Zooba,4,1,"From my experience, The Koshary was great not as good as before The Koshary felt fresh and well prepared I would definitely order again. tbh"
19147,Zooba,5,1,"To be honest, The Falafel Sandwich was awesome and teh service was really good The Falafel Sandwich felt fresh and well prepared but tehre were a few issues Not sure if I’ll order again."
19148,Zooba,3,1,"From my experience, The Falafel Sandwich was very satisfying and teh packaging was really good The Falafel Sandwich felt fresh and well prepared I would definitely order again."
19149,Zooba,2,0,"Honestly, The Koshary was horrible and the packaging was very bad The Koshary did not meet my expectations at all Totally worth it."
19150,Zooba,5,1,"Well, The Falafel Sandwich was perfect not as good as before The Falafel Sandwich felt fresh and well prepared"
19151,Zooba,4,1,"To be honest, The Koshary was superb and teh quality was really good worse than expected The Koshary felt fresh and well prepared I would definitely order again."
19152,Zooba,5,1,I think The Falafel Sandwich was perfect and the delivery was really good The Falafel Sandwich felt fresh and well prepared Totally worth it. lol
19153,Zooba,1,0,Best Koshary ever... said no one
19154,Zooba,4,0,The Koshary was cold and the service was very bad The Koshary did not meet my expectations at all Could be better next time.
19155,Zooba,1,0,The Falafel Sandwich was bland and the taste was very bad The Falafel Sandwich did not meet my expectations at all Could be better next time. ngl
19156,Zooba,4,1,"In my opinion, The Koshary was fantastic and the quality was really good The Koshary felt fresh and well prepared Totally worth it. 😐"
19157,Zooba,5,1,"Honestly, The Falafel Sandwich was incredible and the service was really good worse than expected Never again."
19158,Zooba,5,0,The Falafel Sandwich was horrible The Falafel Sandwich did not meet my expectations at all but there were a few issues Never again.
19159,Zooba,4,1,"Well, The Koshary was wonderful and the packaging was really good better than last time Totally worth it. idk"
19160,Zooba,4,1,"To be honest, The Koshary was excellent and the taste was really good but there were a few issues Could be better next time."
19161,Zooba,1,0,"Honestly, The Koshary was terrible better than last time The Koshary did not meet my expectations at all Totally worth it. lol"
19162,Zooba,2,0,Best Falafel Sandwich ever... said no one
19163,Zooba,4,1,"To be honest, The Koshary was fantastic and teh packaging was really good The Koshary felt fresh and well prepared I might give it anotehr try."
19164,Zooba,3,1,"Honestly, The Falafel Sandwich was wonderful and teh portion size was really good but tehre were a few issues Overall, decent experience. 👎"
19165,Zooba,4,1,"Well, The Falafel Sandwich was tasty and teh packaging was really good worse than expected The Falafel Sandwich felt fresh and well prepared bro"
19166,Zooba,2,0,Best Koshary ever... said no one
19167,Zooba,4,1,"In my opinion, The Koshary was fresh and the portion size was really good The Koshary felt fresh and well prepared ngl"
19168,Zooba,3,0,"In my opinion, The Falafel Sandwich was cold and the taste was very bad Never again. 🤢"
19169,Zooba,1,0,"From my experience, The Koshary was bad and the quality was very bad worse than expected The Koshary did not meet my expectations at all 🤢"
19170,Zooba,4,1,"In my opinion, The Falafel Sandwich was excellent and the delivery was really good way better than I thought The Falafel Sandwich felt fresh and well prepared bro 👍"
19171,Zooba,5,0,"From my experience, The Falafel Sandwich was terrible and the price was very bad Could be better next time."
19172,Zooba,1,0,Wow just wow... in a bad way
19173,Zooba,3,0,The Koshary was awful and the delivery was very bad Not sure if I’ll order again.
19174,Zooba,1,0,Best Falafel Sandwich ever... said no one
19175,Zooba,1,0,Perfect Koshary... if this was a nightmare
19176,Zooba,4,1,"Well, The Falafel Sandwich was awesome and teh service was really good The Falafel Sandwich felt fresh and well prepared"
19177,Zooba,1,0,The Falafel Sandwich was bland and the portion size was very bad The Falafel Sandwich did not meet my expectations at all I might give it another try.
19178,Zooba,3,1,"In my opinion, The Falafel Sandwich was awesome and teh packaging was really good The Falafel Sandwich felt fresh and well prepared Never again. 👎"
19179,Zooba,4,1,The Koshary was fantastic and the quality was really good Could be better next time.
19180,Zooba,1,0,"Honestly, The Falafel Sandwich was terrible The Falafel Sandwich did not meet my expectations at all but there were a few issues lol"
19181,Zooba,4,1,"Well, The Koshary was excellent and the service was really good not as good as before"
19182,Zooba,4,1,"In my opinion, The Falafel Sandwich was incredible and the delivery was really good The Falafel Sandwich felt fresh and well prepared but there were a few issues Overall, decent experience. tbh 🔥"
19183,Zooba,5,1,"In my opinion, The Falafel Sandwich was incredible and teh quality was really good not as good as before The Falafel Sandwich felt fresh and well prepared I would definitely order again."
19184,Zooba,3,1,"In my opinion, The Koshary was great and the taste was really good The Koshary felt fresh and well prepared but there were a few issues I would definitely order again."
19185,Zooba,2,0,"The Falafel Sandwich was bland and the portion size was very bad The Falafel Sandwich did not meet my expectations at all Overall, decent experience. idk 🤢"
19186,Zooba,4,1,I think The Falafel Sandwich was superb and the price was really good not as good as before The Falafel Sandwich felt fresh and well prepared Could be better next time. idk
19187,Zooba,4,1,The Koshary was superb and the delivery was really good The Koshary felt fresh and well prepared Never again.
19188,Zooba,4,1,"Well, The Koshary was fresh and teh delivery was really good not as good as before but tehre were a few issues Not sure if I’ll order again."
19189,Zooba,1,1,The Falafel Sandwich was incredible and the portion size was really good
19190,Zooba,5,0,The Falafel Sandwich was awful and the portion size was very bad 🔥
19191,Zooba,5,0,The Falafel Sandwich was unacceptable and teh taste was very bad but tehre were a few issues
19192,Zooba,4,1,The Falafel Sandwich was very satisfying better than last time The Falafel Sandwich felt fresh and well prepared
19193,Zooba,2,0,Highly recommended Falafel Sandwich... if you hate good food
19194,Zooba,4,1,I think The Falafel Sandwich was great and the portion size was really good not as good as before The Falafel Sandwich felt fresh and well prepared but there were a few issues I would definitely order again.
19195,Zooba,5,0,I think The Koshary was undercooked and the delivery was very bad I might give it another try. lol 🤢
19196,Zooba,5,1,"Honestly, The Koshary was superb and the portion size was really good The Koshary felt fresh and well prepared 😍"
19197,Zooba,5,0,The Falafel Sandwich was bad and teh packaging was very bad I would definitely order again.
19198,Zooba,4,1,"Well, The Koshary was superb The Koshary felt fresh and well prepared but there were a few issues Not sure if I’ll order again."
19199,Zooba,3,1,The Falafel Sandwich was great and the quality was really good The Falafel Sandwich felt fresh and well prepared but there were a few issues Could be better next time. ngl
19200,Zooba,2,0,"Well, The Falafel Sandwich was bland and teh service was very bad but tehre were a few issues I might give it anotehr try."
19201,Zooba,4,0,The Koshary was terrible and the quality was very bad I might give it another try.
19202,Zooba,2,0,"From my experience, The Koshary was bland way better than I thought The Koshary did not meet my expectations at all but there were a few issues Not sure if I’ll order again. lol"
19203,Zooba,1,0,"In my opinion, The Koshary was overcooked The Koshary did not meet my expectations at all"
19204,Zooba,5,1,"In my opinion, The Falafel Sandwich was wonderful and the quality was really good The Falafel Sandwich felt fresh and well prepared Could be better next time."
19205,Zooba,2,0,The Koshary was awful The Koshary did not meet my expectations at all Could be better next time. 👎
19206,Zooba,1,0,Loved the Falafel Sandwich... not really
19207,Zooba,2,0,Wow just wow... in a bad way
19208,Zooba,1,1,I think The Koshary was wonderful and the quality was really good way better than I thought The Koshary felt fresh and well prepared Could be better next time.
19209,Zooba,4,1,"From my experience, The Falafel Sandwich was perfect and teh delivery was really good The Falafel Sandwich felt fresh and well prepared Never again."
19210,Zooba,5,0,The Koshary was bland and the service was very bad The Koshary did not meet my expectations at all I might give it another try. 🔥
19211,Zooba,4,1,"From my experience, The Falafel Sandwich was awesome and teh packaging was really good The Falafel Sandwich felt fresh and well prepared Not sure if I’ll order again."
19212,Zooba,4,1,"Honestly, The Falafel Sandwich was awesome and the packaging was really good The Falafel Sandwich felt fresh and well prepared I would definitely order again. honestly 😡"
19213,Zooba,2,0,Highly recommended Falafel Sandwich... if you hate good food
19214,Zooba,2,1,The Falafel Sandwich was amazing and the portion size was really good The Falafel Sandwich felt fresh and well prepared I might give it another try. 👍
19215,Zooba,2,0,"In my opinion, The Falafel Sandwich was bad and the price was very bad The Falafel Sandwich did not meet my expectations at all but there were a few issues I might give it another try."
19216,Zooba,2,0,Highly recommended Koshary... if you hate good food
19217,Zooba,2,0,"Well, The Koshary was overcooked and the portion size was very bad The Koshary did not meet my expectations at all Not sure if I’ll order again. lol"
19218,Zooba,2,0,The Falafel Sandwich was horrible and teh taste was very bad The Falafel Sandwich did not meet my expectations at all
19219,Zooba,5,1,I think The Falafel Sandwich was superb and the service was really good The Falafel Sandwich felt fresh and well prepared Totally worth it.
19220,Zooba,5,1,"To be honest, The Koshary was very satisfying and the service was really good Could be better next time. 😐"
19221,Zooba,1,0,Amazing Falafel Sandwich... if you like eating cold cardboard
19222,Zooba,4,1,I think The Falafel Sandwich was incredible The Falafel Sandwich felt fresh and well prepared Could be better next time.
19223,Zooba,4,1,I think The Falafel Sandwich was awesome The Falafel Sandwich felt fresh and well prepared I would definitely order again.
19224,Zooba,5,1,"From my experience, The Falafel Sandwich was fantastic Overall, decent experience."
19225,Zooba,5,1,"Well, The Koshary was amazing and the taste was really good The Koshary felt fresh and well prepared but there were a few issues Totally worth it. lol"
19226,Zooba,4,1,"In my opinion, The Koshary was amazing and the packaging was really good Totally worth it. 😡"
19227,Zooba,4,1,I think The Falafel Sandwich was perfect and teh delivery was really good better than last time The Falafel Sandwich felt fresh and well prepared Could be better next time. 👍
19228,Zooba,3,0,"To be honest, The Falafel Sandwich was unacceptable and the packaging was very bad I would definitely order again. bro"
19229,Zooba,4,1,I think The Falafel Sandwich was fantastic and the packaging was really good not as good as before The Falafel Sandwich felt fresh and well prepared Never again. tbh
19230,Zooba,4,1,"To be honest, The Koshary was awesome and the portion size was really good better than last time The Koshary felt fresh and well prepared I would definitely order again. 😐"
19231,Zooba,2,0,Wow just wow... in a bad way
19232,Zooba,2,0,"From my experience, The Koshary was undercooked and the packaging was very bad The Koshary did not meet my expectations at all Never again. honestly 🤢"
19233,Zooba,4,1,"In my opinion, The Koshary was very satisfying and the packaging was really good The Koshary felt fresh and well prepared Overall, decent experience."
19234,Zooba,3,0,"In my opinion, The Falafel Sandwich was unacceptable and teh service was very bad better than last time The Falafel Sandwich did not meet my expectations at all but tehre were a few issues Could be better next time. idk 😍"
19235,Zooba,4,1,"I think The Koshary was amazing The Koshary felt fresh and well prepared but there were a few issues Overall, decent experience. lol"
19236,Zooba,4,0,"Well, The Koshary was horrible and teh portion size was very bad The Koshary did not meet my expectations at all 😡"
19237,Zooba,1,0,Loved the Falafel Sandwich... not really
19238,Zooba,1,0,Perfect Falafel Sandwich... if this was a nightmare
19239,Zooba,4,1,I think The Falafel Sandwich was wonderful and the price was really good worse than expected The Falafel Sandwich felt fresh and well prepared lol
19240,Zooba,3,1,"The Falafel Sandwich was great and the quality was really good Overall, decent experience. idk 😐"
19241,Zooba,2,0,I think The Koshary was undercooked and teh quality was very bad worse than expected The Koshary did not meet my expectations at all I would definitely order again. bro
19242,Zooba,3,1,"The Koshary was wonderful and the taste was really good The Koshary felt fresh and well prepared Overall, decent experience. 😡"
19243,Zooba,3,1,"To be honest, The Koshary was fantastic and the delivery was really good not as good as before The Koshary felt fresh and well prepared but there were a few issues Overall, decent experience."
19244,Zooba,5,1,"I think The Koshary was excellent and the portion size was really good The Koshary felt fresh and well prepared Overall, decent experience. 🔥"
19245,Zooba,4,1,The Koshary was fresh and the service was really good The Koshary felt fresh and well prepared Could be better next time.
19246,Zooba,5,1,The Falafel Sandwich was perfect way better than I thought I would definitely order again.
19247,Zooba,3,1,"From my experience, The Falafel Sandwich was incredible and the portion size was really good worse than expected The Falafel Sandwich felt fresh and well prepared 🔥"
19248,Zooba,4,1,"Well, The Koshary was delicious The Koshary felt fresh and well prepared Never again. ngl"
19249,Zooba,4,1,The Falafel Sandwich was perfect and the packaging was really good way better than I thought but there were a few issues Never again.
19250,Zooba,3,0,"The Koshary was terrible way better than I thought Overall, decent experience. ngl"
19251,Zooba,3,1,I think The Koshary was fantastic and the price was really good better than last time The Koshary felt fresh and well prepared but there were a few issues Could be better next time.
19252,Zooba,4,1,"To be honest, The Koshary was fantastic and the delivery was really good Not sure if I’ll order again."
19253,Zooba,2,0,"Honestly, The Falafel Sandwich was undercooked and the price was very bad not as good as before The Falafel Sandwich did not meet my expectations at all Never again. 🤢"
19254,Zooba,5,1,"Honestly, The Koshary was amazing and the taste was really good Never again."
19255,Zooba,5,1,"In my opinion, The Falafel Sandwich was very satisfying and the delivery was really good way better than I thought The Falafel Sandwich felt fresh and well prepared Overall, decent experience. 👍"
19256,Zooba,1,0,"Honestly, The Falafel Sandwich was tasteless way better than I thought I would definitely order again."
19257,Zooba,5,1,"Honestly, The Koshary was tasty better than last time The Koshary felt fresh and well prepared Could be better next time. bro"
19258,Zooba,3,1,The Falafel Sandwich was great and the packaging was really good The Falafel Sandwich felt fresh and well prepared tbh
19259,Zooba,1,0,I think The Falafel Sandwich was unacceptable and the portion size was very bad not as good as before The Falafel Sandwich did not meet my expectations at all
19260,Zooba,4,1,"In my opinion, The Koshary was superb and teh taste was really good I would definitely order again."
19261,Zooba,3,0,"Well, The Koshary was cold and the taste was very bad but there were a few issues Totally worth it. bro"
19262,Zooba,1,0,The Koshary was unacceptable The Koshary did not meet my expectations at all I would definitely order again. 😡
19263,Zooba,2,0,Perfect Falafel Sandwich... if this was a nightmare
19264,Zooba,1,0,Totally worth the Koshary... for wasting money
19265,Zooba,2,0,"From my experience, The Koshary was unacceptable and the taste was very bad The Koshary did not meet my expectations at all Overall, decent experience. 🔥"
19266,Zooba,1,0,Amazing Falafel Sandwich... if you like eating cold cardboard
19267,Zooba,2,0,"From my experience, The Falafel Sandwich was unacceptable way better than I thought Never again."
19268,Zooba,5,1,"Well, The Falafel Sandwich was superb and the price was really good The Falafel Sandwich felt fresh and well prepared"
19269,Zooba,1,0,The Falafel Sandwich was bad Not sure if I’ll order again.
19270,Zooba,1,1,"Honestly, The Falafel Sandwich was amazing and the taste was really good better than last time The Falafel Sandwich felt fresh and well prepared Totally worth it. tbh"
19271,Zooba,4,1,I think The Koshary was tasty and teh quality was really good I might give it anotehr try. bro
19272,Zooba,2,0,"Well, The Koshary was overcooked but there were a few issues Overall, decent experience. idk"
19273,Zooba,2,0,"To be honest, The Falafel Sandwich was overcooked and the price was very bad better than last time but there were a few issues Never again. idk"
19274,Zooba,4,0,"From my experience, The Falafel Sandwich was bland The Falafel Sandwich did not meet my expectations at all but there were a few issues Totally worth it. 😐"
19275,Zooba,5,1,"From my experience, The Falafel Sandwich was amazing and the packaging was really good better than last time The Falafel Sandwich felt fresh and well prepared Overall, decent experience. 👍"
19276,Zooba,1,0,"Honestly, The Falafel Sandwich was undercooked and the taste was very bad The Falafel Sandwich did not meet my expectations at all I would definitely order again. lol"
19277,Zooba,1,1,"To be honest, The Koshary was fantastic The Koshary felt fresh and well prepared Totally worth it."
19278,Zooba,4,1,"Honestly, The Falafel Sandwich was wonderful and the delivery was really good The Falafel Sandwich felt fresh and well prepared Could be better next time. lol 😍"
19279,Zooba,3,0,"Honestly, The Falafel Sandwich was horrible and the taste was very bad The Falafel Sandwich did not meet my expectations at all Never again. 😡"
19280,Zooba,4,1,The Koshary was very satisfying and the packaging was really good way better than I thought
19281,Zooba,4,1,"To be honest, The Koshary was fresh and the packaging was really good better than last time The Koshary felt fresh and well prepared but there were a few issues Could be better next time."
19282,Zooba,1,0,"Great Falafel Sandwich, I only waited 120 minutes"
19283,Zooba,5,1,"In my opinion, The Koshary was tasty and the quality was really good Overall, decent experience."
19284,Zooba,5,1,"In my opinion, The Falafel Sandwich was excellent not as good as before but there were a few issues Overall, decent experience. lol"
19285,Zooba,1,0,The Koshary was overcooked and the taste was very bad not as good as before The Koshary did not meet my expectations at all Could be better next time.
19286,Zooba,5,0,"From my experience, The Falafel Sandwich was horrible ngl"
19287,Zooba,1,0,"Great Falafel Sandwich, I only waited 120 minutes"
19288,Zooba,5,1,"In my opinion, The Falafel Sandwich was awesome and the quality was really good The Falafel Sandwich felt fresh and well prepared but there were a few issues"
19289,Zooba,2,1,The Koshary was awesome and teh delivery was really good worse than expected The Koshary felt fresh and well prepared but tehre were a few issues Not sure if I’ll order again.
19290,Zooba,4,1,"Well, The Falafel Sandwich was fantastic and the quality was really good Not sure if I’ll order again."
19291,Zooba,5,0,The Koshary was bland and the delivery was very bad way better than I thought but there were a few issues 🔥
19292,Zooba,1,0,"To be honest, The Falafel Sandwich was bad and the quality was very bad way better than I thought The Falafel Sandwich did not meet my expectations at all idk 👎"
19293,Zooba,5,1,"Well, The Koshary was outstanding and the delivery was really good The Koshary felt fresh and well prepared but there were a few issues Not sure if I’ll order again. idk"
19294,Zooba,1,0,"Well, The Falafel Sandwich was terrible Never again."
19295,Zooba,2,0,The Koshary was horrible and the quality was very bad worse than expected Not sure if I’ll order again.
19296,Zooba,5,1,The Falafel Sandwich was incredible and teh portion size was really good The Falafel Sandwich felt fresh and well prepared I might give it anotehr try.
19297,Zooba,3,0,"In my opinion, The Koshary was bland and teh portion size was very bad better than last time The Koshary did not meet my expectations at all Not sure if I’ll order again. tbh"
19298,Zooba,5,1,"To be honest, The Falafel Sandwich was tasty and the quality was really good way better than I thought I would definitely order again."
19299,Zooba,5,1,"In my opinion, The Falafel Sandwich was excellent and teh packaging was really good better than last time The Falafel Sandwich felt fresh and well prepared but tehre were a few issues Not sure if I’ll order again."
19300,Zooba,1,0,I think The Koshary was bad and the delivery was very bad
19301,Zooba,2,1,"To be honest, The Koshary was amazing and the portion size was really good Never again. tbh 😍"
19302,Zooba,4,1,"Well, The Falafel Sandwich was very satisfying The Falafel Sandwich felt fresh and well prepared but there were a few issues Not sure if I’ll order again."
19303,Zooba,4,1,"Honestly, The Falafel Sandwich was outstanding and the service was really good"
19304,Zooba,4,1,The Koshary was wonderful and the delivery was really good worse than expected idk
19305,Zooba,2,0,Loved the Falafel Sandwich... not really
19306,Zooba,4,0,"To be honest, The Falafel Sandwich was cold and the price was very bad but there were a few issues lol 😐"
19307,Zooba,5,1,"To be honest, The Falafel Sandwich was perfect and the price was really good Never again. ngl"
19308,Zooba,5,1,The Falafel Sandwich was delicious and the portion size was really good The Falafel Sandwich felt fresh and well prepared Never again. 😍
19309,Zooba,1,1,The Falafel Sandwich was awesome The Falafel Sandwich felt fresh and well prepared Could be better next time.
19310,Zooba,4,0,"Honestly, The Falafel Sandwich was undercooked and the portion size was very bad better than last time The Falafel Sandwich did not meet my expectations at all Not sure if I’ll order again. tbh"
19311,Zooba,2,0,"Well, The Koshary was cold and the price was very bad not as good as before The Koshary did not meet my expectations at all Could be better next time."
19312,Zooba,1,0,The Koshary was disappointing and the service was very bad I might give it another try.
19313,Zooba,4,1,"In my opinion, The Koshary was awesome and the packaging was really good worse than expected Never again. idk"
19314,Zooba,5,1,The Koshary was incredible and the packaging was really good not as good as before The Koshary felt fresh and well prepared
19315,Zooba,4,1,"To be honest, The Falafel Sandwich was tasty worse than expected The Falafel Sandwich felt fresh and well prepared but there were a few issues I would definitely order again. lol 🔥"
19316,Zooba,2,0,I think The Falafel Sandwich was terrible and teh price was very bad Never again. ngl
19317,Zooba,4,0,"From my experience, The Koshary was tasteless and the price was very bad not as good as before"
19318,Zooba,3,0,"From my experience, The Falafel Sandwich was disappointing not as good as before The Falafel Sandwich did not meet my expectations at all 😡"
19319,Zooba,4,0,"To be honest, The Falafel Sandwich was undercooked The Falafel Sandwich did not meet my expectations at all lol"
19320,Zooba,3,0,"In my opinion, The Falafel Sandwich was unacceptable and the service was very bad The Falafel Sandwich did not meet my expectations at all tbh 😡"
19321,Zooba,3,0,"To be honest, The Falafel Sandwich was overcooked and teh quality was very bad The Falafel Sandwich did not meet my expectations at all I would definitely order again."
19322,Zooba,3,0,"From my experience, The Koshary was dry and the portion size was very bad The Koshary did not meet my expectations at all but there were a few issues Overall, decent experience."
19323,Zooba,5,1,The Koshary was amazing and the delivery was really good The Koshary felt fresh and well prepared 👍
19324,Zooba,5,1,"Well, The Falafel Sandwich was fantastic Never again. honestly 🔥"
19325,Zooba,1,0,"Great Falafel Sandwich, I only waited 60 minutes"
19326,Zooba,3,0,The Koshary was terrible and the price was very bad The Koshary did not meet my expectations at all I might give it another try.
19327,Zooba,2,0,Totally worth the Koshary... for wasting money
19328,Zooba,2,1,I think The Koshary was outstanding The Koshary felt fresh and well prepared but there were a few issues
19329,Zooba,5,0,"In my opinion, The Falafel Sandwich was awful and the service was very bad worse than expected The Falafel Sandwich did not meet my expectations at all ngl 😍"
